system:index,BIOME_NAME,ECO_NAME,MeanAltitude,REALM,StdErrAltitude,adm1_name,admin1,id,id_c,iso3,name,region,thermal,x,y,zone,.geo
0001000000000000397d,Tropical & Subtropical Moist Broadleaf Forests,Rio Negro campinarana,62.72899570136913,Neotropic,12.851408710902847,Roraima,BRAr104,67997,67997,BRA,Brazil,South America,1,-60.74999,0.3736,6,"{""type"":""Polygon"",""coordinates"":[[[-60.99998957810255,0.6236008329487341],[-60.99998957810255,0.12360184969441383],[-60.499990646980265,0.12360183146217531],[-60.49999064698028,0.6236008159777426],[-60.74999013398066,0.623600840770414],[-60.99998957810255,0.6236008329487341]]]}"
00010000000000003815,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,62.16530943826597,Neotropic,10.442016499437539,Roraima,BRAr104,67141,67141,BRA,Brazil,South America,1,-62.24999,0.8736,7,"{""type"":""Polygon"",""coordinates"":[[[-62.49999105748235,1.123599840093201],[-62.49999105748235,0.6236008394051218],[-62.24999153845847,0.6236008539242002],[-61.99999207918256,0.6236008182842733],[-61.99999207918256,1.123599839054899],[-62.24999153845847,1.1235998503636182],[-62.49999105748235,1.123599840093201]]]}"
00010000000000003890,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,44.56266750855642,Neotropic,6.826022370269064,Roraima,BRAr104,67427,67427,BRA,Brazil,South America,1,-61.74999,0.3736,7,"{""type"":""Polygon"",""coordinates"":[[[-61.99999207918256,0.6236008182842733],[-61.99999207918256,0.12360185346401936],[-61.499988643402325,0.12360179507961028],[-61.499988643402325,0.6236008032885301],[-61.74999030576143,0.6236007941410594],[-61.99999207918256,0.6236008182842733]]]}"
00010000000000003891,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,45.148444573359036,Neotropic,7.289070367199283,Roraima,BRAr104,67428,67428,BRA,Brazil,South America,1,-61.74999,-0.1264,7,"{""type"":""Polygon"",""coordinates"":[[[-61.99999207918256,0.12360185346401936],[-61.99999207918256,-0.3764016528075374],[-61.499988643402325,-0.3764016312096925],[-61.499988643402325,0.12360179507961028],[-61.99999207918256,0.12360185346401936]]]}"
00010000000000003892,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,46.75559563734389,Neotropic,9.240561884881869,Roraima,BRAr104,67429,67429,BRA,Brazil,South America,1,-61.74999,-0.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-61.99999207918256,-0.3764016528075374],[-61.99999207918256,-0.876400625579456],[-61.74999030576143,-0.8764006173852796],[-61.499988643402325,-0.8764006349279417],[-61.499988643402325,-0.3764016312096925],[-61.99999207918256,-0.3764016528075374]]]}"
00010000000000003893,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,41.80394967247479,Neotropic,12.164737578575977,Roraima,BRAr104,67430,67430,BRA,Brazil,South America,1,-61.74999,-1.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-61.99999207918256,-0.876400625579456],[-61.99999207918256,-1.3763996645104486],[-61.74999030576143,-1.3763996632924564],[-61.499988643402325,-1.3763996725665848],[-61.499988643402325,-0.8764006349279417],[-61.74999030576143,-0.8764006173852796],[-61.99999207918256,-0.876400625579456]]]}"
00010000000000003907,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,50.61049771681783,Neotropic,6.9964904756646815,Roraima,BRAr104,67710,67710,BRA,Brazil,South America,1,-61.24999,1.3736,6,"{""type"":""Polygon"",""coordinates"":[[[-61.499988643402325,1.6235988284446132],[-61.499988643402325,1.1235998342922104],[-61.24998912509259,1.1235998098193354],[-60.99998957810255,1.1235998007802022],[-60.99998957810255,1.6235988292185015],[-61.24998912509259,1.6235988572052615],[-61.499988643402325,1.6235988284446132]]]}"
00010000000000003908,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,48.24576798611633,Neotropic,5.514915598638837,Roraima,BRAr104,67711,67711,BRA,Brazil,South America,1,-61.24999,0.8736,6,"{""type"":""Polygon"",""coordinates"":[[[-61.499988643402325,1.1235998342922104],[-61.499988643402325,0.6236008032885301],[-61.24998912509259,0.6236007988408785],[-60.99998957810255,0.6236008329487341],[-60.99998957810255,1.1235998007802022],[-61.24998912509259,1.1235998098193354],[-61.499988643402325,1.1235998342922104]]]}"
0001000000000000390a,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,47.114037760301244,Neotropic,11.028761446115922,Roraima,BRAr104,67713,67713,BRA,Brazil,South America,1,-61.24999,-0.1264,7,"{""type"":""Polygon"",""coordinates"":[[[-61.499988643402325,0.12360179507961028],[-61.499988643402325,-0.3764016312096925],[-60.99998957810255,-0.3764016065329418],[-60.99998957810255,0.12360184969441383],[-61.499988643402325,0.12360179507961028]]]}"
0001000000000000397a,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,110.21536145998436,Neotropic,59.7219550916722,Roraima,BRAr104,67994,67994,BRA,Brazil,South America,1,-60.74999,1.8736,6,"{""type"":""Polygon"",""coordinates"":[[[-60.99998957810255,2.123597838508274],[-60.99998957810255,1.6235988292185015],[-60.74999013398066,1.6235988418481846],[-60.499990646980265,1.6235988486836492],[-60.499990646980265,2.123597823893254],[-60.624990346401276,2.123597794571356],[-60.74999013398066,2.1235978218386538],[-60.874989887461815,2.1235978535350277],[-60.99998957810255,2.123597838508274]]]}"
0001000000000000397c,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,69.83894785554381,Neotropic,13.680233326126316,Roraima,BRAr104,67996,67996,BRA,Brazil,South America,1,-60.74999,0.8736,6,"{""type"":""Polygon"",""coordinates"":[[[-60.99998957810255,1.1235998007802022],[-60.99998957810255,0.6236008329487341],[-60.74999013398066,0.623600840770414],[-60.49999064698028,0.6236008159777426],[-60.499990646980265,1.1235998025137177],[-60.74999013398066,1.1235998509333767],[-60.99998957810255,1.1235998007802022]]]}"
0001000000000000397e,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,68.60589519870895,Neotropic,17.535515825370453,Roraima,BRAr104,67998,67998,BRA,Brazil,South America,1,-60.74999,-0.1264,7,"{""type"":""Polygon"",""coordinates"":[[[-60.99998957810255,0.12360184969441383],[-60.99998957810255,-0.3764016065329418],[-60.499990646980265,-0.37640164593201764],[-60.499990646980265,0.12360183146217531],[-60.99998957810255,0.12360184969441383]]]}"
0001000000000000397f,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,68.27482022062911,Neotropic,13.250966721322738,Roraima,BRAr104,67999,67999,BRA,Brazil,South America,1,-60.74999,-0.6264,7,"{""type"":""Polygon"",""coordinates"":[[[-60.99998957810255,-0.3764016065329418],[-60.99998957810255,-0.8764006315074145],[-60.74999013398066,-0.8764006355791606],[-60.499990646980265,-0.8764006197346408],[-60.499990646980265,-0.37640164593201764],[-60.99998957810255,-0.3764016065329418]]]}"
000100000000000039e8,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,192.54826625910422,Neotropic,122.0249781831692,Roraima,BRAr104,68278,68278,BRA,Brazil,South America,1,-60.24999,2.3736,5,"{""type"":""Polygon"",""coordinates"":[[[-60.49999064698028,2.6236012734036205],[-60.499990646980265,2.123597823893254],[-60.37499089744196,2.123597824371445],[-60.24999114203737,2.1235978450557487],[-60.124991342021666,2.1235978013921426],[-59.99999164074793,2.1235978084343845],[-59.99999164074793,2.623601267248566],[-60.124991342021666,2.6236012934887962],[-60.24999114203737,2.6236013135777285],[-60.37499089744196,2.6236012944855505],[-60.49999064698028,2.6236012734036205]]]}"
000100000000000039e9,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,182.5745259355994,Neotropic,82.93561345506785,Roraima,BRAr104,68279,68279,BRA,Brazil,South America,1,-60.24999,1.8736,6,"{""type"":""Polygon"",""coordinates"":[[[-60.499990646980265,2.123597823893254],[-60.499990646980265,1.6235988486836492],[-60.24999114203737,1.6235987973630894],[-59.99999164074793,1.6235988203625014],[-59.99999164074793,2.1235978084343845],[-60.124991342021666,2.1235978013921426],[-60.24999114203737,2.1235978450557487],[-60.37499089744196,2.123597824371445],[-60.499990646980265,2.123597823893254]]]}"
000100000000000039ea,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,152.5857623807023,Neotropic,116.90637888560957,Roraima,BRAr104,68280,68280,BRA,Brazil,South America,1,-60.24999,1.3736,6,"{""type"":""Polygon"",""coordinates"":[[[-60.499990646980265,1.6235988486836492],[-60.499990646980265,1.1235998025137177],[-60.24999114203737,1.123599813782161],[-59.99999164074793,1.123599844067347],[-59.99999164074793,1.6235988203625014],[-60.24999114203737,1.6235987973630894],[-60.499990646980265,1.6235988486836492]]]}"
000100000000000039eb,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,109.96204367490975,Neotropic,23.68665628138773,Roraima,BRAr104,68281,68281,BRA,Brazil,South America,1,-60.24999,0.8736,6,"{""type"":""Polygon"",""coordinates"":[[[-60.499990646980265,1.1235998025137177],[-60.49999064698028,0.6236008159777426],[-60.24999114203737,0.6236008126750411],[-59.99999164074793,0.623600818042471],[-59.99999164074793,1.123599844067347],[-60.24999114203737,1.123599813782161],[-60.499990646980265,1.1235998025137177]]]}"
000100000000000039ec,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,122.03772578246162,Neotropic,39.78669875168273,Roraima,BRAr104,68282,68282,BRA,Brazil,South America,1,-60.24999,0.3736,6,"{""type"":""Polygon"",""coordinates"":[[[-60.49999064698028,0.6236008159777426],[-60.499990646980265,0.12360183146217531],[-59.99999164074793,0.12360179880045473],[-59.99999164074793,0.623600818042471],[-60.24999114203737,0.6236008126750411],[-60.49999064698028,0.6236008159777426]]]}"
000100000000000039ed,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,110.51572078497598,Neotropic,15.788115693206436,Roraima,BRAr104,68283,68283,BRA,Brazil,South America,1,-60.24999,-0.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-60.499990646980265,0.12360183146217531],[-60.499990646980265,-0.37640164593201764],[-59.99999164074793,-0.3764016081060296],[-59.99999164074793,0.12360179880045473],[-60.499990646980265,0.12360183146217531]]]}"
00010000000000003a60,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,239.22560999877223,Neotropic,42.80968126147727,Roraima,BRAr104,68564,68564_2,BRA,Brazil,South America,1,-59.8271325722,1.8390079439,6,"{""type"":""Polygon"",""coordinates"":[[[-59.73860359954626,2.12359784303852],[-59.86929760676378,2.1235978183495043],[-59.99999164074793,2.1235978084343845],[-59.99999164074793,1.6235988203625014],[-59.749989876352195,1.6235988086817925],[-59.499988173145304,1.6235988480025862],[-59.499988173145304,1.6758773409678565],[-59.507510630773396,1.6875021832398978],[-59.60541910485296,1.7194383110979667],[-59.64576953219639,1.7351387692509908],[-59.675279834513084,1.7670792918219933],[-59.6536220237955,1.8022215232782346],[-59.632468018805135,1.8422419330361373],[-59.72631875245592,1.8541699936936498],[-59.749028980326706,1.8613893163166098],[-59.75624824094111,1.9088920997078114],[-59.74361111942888,2.072781920281691],[-59.73860359954626,2.12359784303852]]]}"
00010000000000003a61,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,200.20281852936475,Neotropic,78.97816081431012,Roraima,BRAr104,68565,68565,BRA,Brazil,South America,1,-59.74999,1.3736,6,"{""type"":""Polygon"",""coordinates"":[[[-59.99999164074793,1.6235988203625014],[-59.99999164074793,1.123599844067347],[-59.749989876352195,1.1235998203817001],[-59.499988173145304,1.1235998421873168],[-59.499988173145304,1.6235988480025862],[-59.749989876352195,1.6235988086817925],[-59.99999164074793,1.6235988203625014]]]}"
00010000000000003a62,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,154.59845143182542,Neotropic,33.508309953682094,Roraima,BRAr104,68566,68566,BRA,Brazil,South America,1,-59.74999,0.8736,6,"{""type"":""Polygon"",""coordinates"":[[[-59.99999164074793,1.123599844067347],[-59.99999164074793,0.623600818042471],[-59.749989876352195,0.6236008011784765],[-59.499988173145304,0.6236008188929058],[-59.499988173145304,1.1235998421873168],[-59.749989876352195,1.1235998203817001],[-59.99999164074793,1.123599844067347]]]}"
00010000000000003a63,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,159.08967501950426,Neotropic,17.694233669149472,Roraima,BRAr104,68567,68567,BRA,Brazil,South America,1,-59.74999,0.3736,6,"{""type"":""Polygon"",""coordinates"":[[[-59.99999164074793,0.623600818042471],[-59.99999164074793,0.12360179880045473],[-59.499988173145304,0.12360179205218971],[-59.499988173145304,0.6236008188929058],[-59.749989876352195,0.6236008011784765],[-59.99999164074793,0.623600818042471]]]}"
00010000000000003aca,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,308.8313164960612,Neotropic,162.93393118010016,Roraima,BRAr104,68850,68850_2,BRA,Brazil,South America,1,-59.294190229,1.296613239,6,"{""type"":""Polygon"",""coordinates"":[[[-59.499988173145304,1.6235988480025862],[-59.499988173145304,1.1235998421873168],[-59.249988670965685,1.1235998108154521],[-58.999989129063714,1.123599823406919],[-58.999989129063714,1.3248746957700976],[-59.10472893447795,1.3447222108578707],[-59.24395995105827,1.3865307174051267],[-59.414449246956764,1.5633296443783131],[-59.462232936479,1.623598819996181],[-59.499988173145304,1.6235988480025862]]]}"
00010000000000003acb,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,199.6314395525543,Neotropic,51.587973634820024,Roraima,BRAr104,68851,68851,BRA,Brazil,South America,1,-59.24999,0.8736,6,"{""type"":""Polygon"",""coordinates"":[[[-59.499988173145304,1.1235998421873168],[-59.499988173145304,0.6236008188929058],[-59.249988670965685,0.6236007985717219],[-58.99998912906373,0.6236008228881562],[-58.999989129063714,1.123599823406919],[-59.249988670965685,1.1235998108154521],[-59.499988173145304,1.1235998421873168]]]}"
00010000000000003acc,Tropical & Subtropical Moist Broadleaf Forests,Uatumã-Trombetas moist forests,186.70520344206244,Neotropic,47.85131073840262,Roraima,BRAr104,68852,68852,BRA,Brazil,South America,1,-59.24999,0.3736,6,"{""type"":""Polygon"",""coordinates"":[[[-59.499988173145304,0.6236008188929058],[-59.499988173145304,0.12360179205218971],[-58.99998912906373,0.12360179414418038],[-58.99998912906373,0.6236008228881562],[-59.249988670965685,0.6236007985717219],[-59.499988173145304,0.6236008188929058]]]}"
0001000000000000418a,,,8.149372505136908,,5.772387511628741,Para,BRAr105,74268,74268,BRA,Brazil,South America,1,-49.7490231479,-0.1528754477,6,"{""type"":""MultiPolygon"",""coordinates"":[[[[-49.999989265857536,-0.3764016267852391],[-49.499990265215224,-0.37640164292835276],[-49.49999026521522,-0.23016541359725537],[-49.645562082680826,-0.24833177961309616],[-49.713340447381185,-0.2277797971851523],[-49.810829734861365,-0.20167177905893105],[-49.999989265857536,-0.15845417890543653],[-49.999989265857536,-0.3764016267852391]]],[[[-49.99998926585754,0.1236018230449505],[-49.99998926585754,-0.06603928160813535],[-49.99305984116585,-0.07332990105720597],[-49.98472133252927,-0.07221958443802656],[-49.92125050545923,-0.039168756397475156],[-49.90625009361669,-0.02457859042850703],[-49.89502206481088,-2.7209247996888724E-8],[-49.88944819280846,0.0130606817232209],[-49.87862145843338,0.03139207388728969],[-49.86556080677183,0.05056174195475721],[-49.852500041712176,0.06971804427516722],[-49.83194804555203,0.09722179746600508],[-49.82361850803623,0.10610874750523468],[-49.80749882050547,0.12056073446897705],[-49.80312891228769,0.12360182555349726],[-49.99998926585754,0.1236018230449505]]],[[[-49.852500041712176,-0.064451855605789],[-49.84777786513206,-0.08166843003530651],[-49.839729203238974,-0.09888949303752056],[-49.82751122716558,-0.10625145679602027],[-49.71277859501221,-0.15167187494027168],[-49.69472812733656,-0.1563895886010377],[-49.677779089301616,-0.1502806357243548],[-49.63610881079671,-0.1391685235690959],[-49.61973055895186,-0.1358286557119413],[-49.60389177149281,-0.13444192095637336],[-49.59083107831917,-0.13680966250612642],[-49.525558799982896,-0.1344419221124569],[-49.499990265215224,-0.13025926805719665],[-49.499990265215224,0.07000341196336982],[-49.50167138389579,0.0705608399187061],[-49.524172012204474,0.07527853685169608],[-49.558618543504664,0.07860949088784565],[-49.59445187498288,0.08139196428614694],[-49.65097992383304,0.07736096956435608],[-49.70861824805148,0.04777927413039789],[-49.76695217675673,0.0038883280378507134],[-49.76982833264565,-2.7159109865739425E-8],[-49.852500041712176,-0.064451855605789]]]]}"
